gene_name	chro	tsne1	tsne2	fst-general	fst-2l	fst-2r	fst-east-central_	fst-east_west	fst-east-west_ctral	fst-m_s	fst-sex	fst-west-central	snp	chro2	chro3	non	syn	snp2	aom	bfm	bfs	cms	gas	gns	gwa	kes	ugs	fst_avr	tsne_p50_1	tsne_p50_2	gene_start	gene_end	nature	nature2	inv2r	inv2r2
AGAP001464	2R	-2.861801482	4.554241207	0.079080648	0.007064057	0.009528552	0.030476328	0.034151467	0.027895428	0.037722974	0.00264884	0.014982872	905	2Rj	2Rj	470	608	1078	0.091071281	0.046546658	0.009228546	0.008018978	0.067790368	0.006763294	0.060021021	0.187311917	0.006702194	0.05371714	-103.0129401	56.92132438	5300731	5315891	1	geo	j	j
AGAP001466	2R	1.527072317	2.043666818	0.079504883	0.008674291	0.018017212	0.037064882	0.011400541	0.021763226	0.012965137	0.003729	0.025595819	227	2Rj	2Rj	76	194	270	0.033556797	0.04650499	0.008314459	0.02590421	0.080687649	0.006001813	0.083807707	0.184559848	0.003878808	0.052579587	-29.52645157	0.010074057	5316668	5317902	1	geo	j	j
AGAP001467	2R	-8.067710231	3.73971898	0.099013876	0.011067587	0.010959654	0.037050925	0.033227046	0.028611923	0.056132436	0.0045699	0.029093806	1433	2Rj	2Rj	932	818	1750	0.111639241	0.060021164	0.009412755	0.014986531	0.057106619	0.009224347	0.082172163	0.236034081	0.00743142	0.06533648	-115.6258145	46.64697863	5321976	5326279	1	geo	j	j
AGAP001468	2R	0.437995472	5.329583482	0.068904258	0.006282135	0.010247263	0.020028582	0.032915692	0.020783007	0.048783629	0.002444137	0.015205053	808	2Rj	2Rj	318	636	954	0.085426228	0.044587881	0.00578764	0.010235804	0.040333395	0.006334652	0.054832232	0.164846592	0.008326734	0.046745684	-16.4288722	-55.04785523	5327484	5334602	1	geo	j	j
AGAP001469	2R	-4.529289396	1.136974304	0.087892094	0.007610495	0.008102258	0.033905492	0.046776722	0.032388788	0.025983012	0.003783255	0.02823376	611	2Rj	2Rj	105	577	682	0.065858386	0.050226212	0.004801786	0.010579229	0.041610324	0.002888873	0.108500047	0.237508447	0.010170003	0.059127034	-43.51584403	41.19011017	5341315	5350782	1	geo	j	j
AGAP001470	2R	2.867436123	9.941034693	0.086793169	0.006772139	0.009150475	0.036619164	0.059565268	0.041606322	0.07326162	0.00420107	0.015726333	821	2Rj	2Rj	483	519	1002	0.103016944	0.057337786	0.007094298	0.00863214	0.073046244	0.001923692	0.07306423	0.190281166	0.009559952	0.058217383	-90.30506716	57.92107394	5352331	5355060	1	geo	j	j
AGAP001471	2R	0.18964268	-2.487294223	0.113754802	0.004662541	0.021060413	0.033725856	0.036419445	0.030356145	0.126648136	0.011117033	0.020100819	423	2Rj	2Rj	145	344	489	0.153265541	0.091663046	0.02619741	0.029964768	0.039580377	0.021885649	0.105524422	0.174844463	0.009298213	0.072469321	1.686792179	-92.34794989	5355840	5358629	1	geo	j	j
AGAP001472	2R	2.668924825	10.43595918	0.086343868	0.006259109	0.011288576	0.038290278	0.06270748	0.04326659	0.052731977	0.002904757	0.017658921	1192	2Rj	2Rj	616	817	1433	0.101144327	0.050570939	0.008389281	0.008638273	0.054296508	0.005191341	0.083621088	0.20760096	0.006090803	0.058393724	-99.17144378	58.76476676	5359826	5364330	1	geo	j	j
AGAP001473	2R	-1.88326152	4.535695412	0.093128436	0.004098462	0.014642917	0.036390488	0.03520095	0.034170232	0.076694639	0.003594546	0.008191565	449	2Rj	2Rj	119	400	519	0.143372956	0.030582679	0.01282926	0.014176588	0.025111282	0.005102999	0.05244856	0.25098812	0.006710159	0.060146956	-18.76934518	-44.43844315	5364946	5369903	1	geo	j	j
AGAP001474	2R	1.506921381	0.591925534	0.081047655	0.001812548	0.006233074	0.017120847	0.047438488	0.023206411	0.030309241	0.002283912	0.020837428	80	2Rj	2Rj	26	66	92	0.076343611	0.038675894	0.012002812	0.007120526	0.026076045	0.006234573	0.177644714	0.154957077	0.004983102	0.056004262	-48.51624358	11.76442373	5371423	5372853	1	geo	j	j
AGAP001475	2R	-7.229448941	4.363902785	0.071276789	0.003181605	0.010626844	0.022729674	0.038726044	0.025610346	0.04047665	0.003306736	0.013515884	718	2Rj	2Rj	208	628	836	0.082513796	0.041055318	0.003987875	0.011613001	0.027968481	0.008018721	0.052653093	0.198421677	0.007240563	0.048163614	-111.1823827	40.36687976	5373543	5378576	1	geo	j	j
AGAP001476	2R	2.661654043	10.31634324	0.076250859	0.006630827	0.006105972	0.047927274	0.041652551	0.043337649	0.056578309	0.000242806	0.011293485	240	2Rj	2Rj	38	237	275	0.116483348	0.015760361	0.000894791	0.005683326	0.059221633	0.006970377	0.056791816	0.198499113	0.008823816	0.052125398	-97.43139932	58.83731099	5378777	5383987	1	geo	j	j
AGAP001477	2R	-6.63835316	1.044481394	0.127228562	0.004679815	0.013686237	0.05504265	0.059256836	0.055651252	0.111771166	0.002804365	0.005903683	301	2Rj	2Rj	100	238	338	0.193866905	0.051304994	0.010707394	0.011570798	0.046167547	0.009517311	0.037922957	0.334010877	0.008516095	0.078176098	-86.55090619	41.77367073	5386547	5388354	1	geo	j	j
AGAP001478	2R	-5.150348187	2.976929578	0.080844422	0.00373795	0.003699317	0.023339663	0.028309738	0.023124158	0.043934493	0.002547114	0.009035231	496	2Rj	2Rj	45	527	572	0.099614411	0.020995897	0.004073161	0.005153259	0.061981794	0.000624266	0.079696153	0.213382899	0.010875618	0.055155273	-78.79336004	51.66009919	5390305	5394755	1	geo	j	j
AGAP001480	2R	-2.512659237	6.506304948	0.064731607	0.004643232	0.006566078	0.024204972	0.035126205	0.024901223	0.02863504	0.002458629	0.013393359	1213	2Rj	2Rj	745	666	1411	0.06117834	0.026034565	0.004416001	0.005901376	0.040983069	0.003636187	0.063549891	0.19190759	0.007605127	0.045023572	-106.3096402	72.69055684	5397435	5407083	1	geo	j	j
AGAP001481	2R	-8.035319647	4.062204315	0.070049434	0.003519596	0.006484284	0.024412331	0.042784728	0.028723226	0.02958204	0.003469347	0.011383782	1078	2Rj	2Rj	670	652	1322	0.042261096	0.023592894	0.00340579	0.005831983	0.064097296	-0.000603419	0.054753633	0.235394794	0.003328355	0.048006936	-100.0094765	39.93386401	5408354	5418148	1	geo	j	j
AGAP001483	2R	-4.496772446	2.592968861	0.077487213	0.005124741	0.005667648	0.03410399	0.036063755	0.032519902	0.040624984	0.00055608	0.009473347	207	2Rj	2Rj	109	151	260	0.099785032	0.019533915	0.003626382	0.008613271	0.075674656	0.007683247	0.027974487	0.225849179	0.001359026	0.052233244	-78.81088247	52.55070858	5426073	5426742	1	geo	j	j
AGAP001484	2R	-4.26778493	3.584779456	0.057129385	0.004752623	0.007531429	0.014569106	0.021534364	0.014037503	0.024015494	0.003283799	0.013241189	307	2Rj	2Rj	70	289	359	0.055755777	0.025445791	0.00538456	0.008885004	0.038904293	0.005999956	0.043785809	0.170809744	0.002829319	0.039755584	-100.2901043	52.04985733	5426952	5429009	1	geo	j	j
AGAP001485	2R	3.019466784	1.348061833	0.053187762	0.003408227	0.00015877	0.008176036	0.04255485	0.016592456	0.015587184	-0.002403833	0.018327345	137	2Rj	2Rj	86	87	173	0.025821906	0.036238955	0.000543681	0.000559082	0.066270501	0.001652412	0.066122336	0.144492754	0.003749168	0.038383422	59.14625353	-4.525167466	5437340	5449870	1	geo	j	j
AGAP001486	2R	4.088924822	1.899430504	0.059802823	0.007162747	0.005474871	0.030402625	0.023931046	0.025609092	0.018525734	0.002008845	0.010362037	823	2Rj	2Rj	288	690	978	0.071712601	0.008669161	0.002224424	0.004475202	0.077354595	0.003193512	0.022845563	0.181574529	0.002455601	0.041611688	-75.09132835	-11.4382562	5443334	5462040	1	geo	j	j
AGAP001487	2R	-2.117124014	-0.283442451	0.11590118	0.001746212	0.004964591	0.03206531	0.027798582	0.029642057	0.040867601	0.001039527	0.006868614	90	2Rj	2Rj	6	93	99	0.150354191	0.00179523	-0.000182784	0.017141768	0.043779152	0.001362856	0.0676414	0.329248791	0.031339226	0.071386648	-10.01179478	49.76795087	5476047	5497777	1	geo	j	j
AGAP001488	2R	-2.445605113	2.703053579	0.051169442	0.003311926	0.005911748	0.022400171	0.018503717	0.019551282	0.028840718	0.004044028	0.005957306	190	2Rj	2Rj	11	205	216	0.067255373	0.015710327	0.007869023	0.00789327	0.037649412	0.001768356	0.015645587	0.160430832	0.002065331	0.035143057	-99.37190831	72.79501251	5545461	5555466	1	geo	j	j
AGAP001490	2R	4.360716115	1.870059373	0.036163255	0.002564365	0.003613504	0.008878427	0.014349393	0.008341901	0.024198379	0.002657074	0.009886368	410	2Rj	2Rj	162	316	478	0.045360337	0.027646881	-0.000126056	0.007629331	0.031659822	0.002955508	0.025843182	0.081379451	0.003123528	0.025052443	-100.9689481	20.77918928	5556917	5558802	1	geo	j	j
AGAP001491	2R	2.927266255	0.675097339	0.056868525	0.004650989	0.004334464	0.028148394	0.025106569	0.025189153	0.024256505	0.002968647	0.007137281	198	2Rj	2Rj	72	167	239	0.066677096	0.0086795	0.002799261	0.004512389	0.051132819	0.000156219	0.019346596	0.199500836	0.001820634	0.039402817	72.18206239	-30.03765524	5558860	5559879	1	geo	j	j
AGAP001492	2R	-6.74974584	-0.264034572	0.067833427	0.005299171	0.004380811	0.038943767	0.044960411	0.040519429	0.019779057	0.00444256	0.005590694	509	2Rj	2Rj	220	400	620	0.060964481	0.012533354	0.003632547	0.004908513	0.02543823	0.008081096	0.017659774	0.271101828	0.003810784	0.045347845	-86.96835478	57.61217043	5560313	5563158	1	geo	j	j
AGAP001493	X	-0.493410405	1.17778072	0.004573172	0.002292196	0.000354969	0.000876341	0.000298173	0.001000516	0.00279056	0.007021624	0.002402148	107	X	X	24	89	113	0.004298892	0.009608976	0.000258112	0.000904463	0.004079759	0.008937544	0.003671481	-0.00422953	0.001116696	0.003182933	-12.69863529	-15.48124458	1646371	1647834	1	geo	0	0
AGAP001495	2R	-1.132046538	1.042937405	0.035595019	0.002522271	0.002140935	0.021586114	0.020959894	0.02029352	0.011570112	0.003094766	0.003494694	119	2Rj	2Rj	21	113	134	0.043304413	0.006448558	0.001680477	0.005456775	0.045974204	-0.000363492	0.019086058	0.099537348	0.004599869	0.025080468	-2.651456206	-22.55845267	5610198	5630520	1	geo	j	j
AGAP001496	2R	4.658248112	1.891344754	0.049580991	0.005654863	0.004795254	0.015012959	0.023121734	0.014853303	0.030244854	0.001560812	0.011723527	1232	2Rj	2Rj	772	739	1511	0.0848105	0.029557529	0.003200483	0.005699567	0.027130097	0.005580501	0.035519262	0.11113625	0.005725201	0.034262155	-101.4521945	20.630508	5638255	5642700	1	geo	j	j
AGAP001497	2R	-9.099042004	1.642612413	0.065859804	0.00554213	0.004298036	0.02518586	0.036227103	0.026995086	0.022874377	0.001232575	0.010183628	514	2Rj	2Rj	46	548	594	0.057660201	0.03332066	0.001764411	0.005677632	0.060598211	0.003457124	0.024483493	0.213939292	0.004087699	0.044998747	-88.82241155	59.44901978	5645475	5661255	1	geo	j	j
AGAP001498	2R	1.01197214	4.983758344	0.057333914	0.005097487	0.005049874	0.017232064	0.02878986	0.0176862	0.030365414	-0.000371701	0.015617256	454	2Rj	2Rj	213	318	531	0.080776483	0.022719354	0.006488098	0.007105835	0.043112524	0.002888915	0.046007221	0.145294256	0.003403281	0.039755107	-15.77309298	-53.18542235	5668629	5670745	1	geo	j	j
AGAP001499	2R	-4.534444339	3.760662968	0.067400853	0.002543412	0.004243631	0.037725975	0.046326706	0.039006395	0.034939222	0.000955251	0.006930434	263	2Rj	2Rj	143	158	301	0.092370507	0.014918707	0.002116911	0.004305155	0.02445185	0.007386604	0.049742047	0.221235139	0.003072952	0.046622208	-59.89760469	30.11901058	5680743	5684594	1	geo	j	j
AGAP001500	2R	-5.137926886	-1.743050675	0.059774337	0.006263125	0.003137324	0.03693399	0.034190585	0.034271185	0.026761101	0.000789917	0.007474967	667	2Rj	2Rj	297	492	789	0.079419502	0.017653822	0.001145153	0.005387394	0.044497372	0.006359965	0.031444444	0.175414418	0.010515589	0.041315295	-95.10766355	51.03408165	5684804	5688313	1	geo	j	j
AGAP001501	2R	0.045393656	4.946576696	0.06364885	0.005686655	0.016318634	0.020245874	0.041720332	0.024870067	0.039212282	0.004570701	0.011280955	410	2Rj	2Rj	255	228	483	0.093389307	0.037101757	0.007926831	0.014372386	0.033709003	0.008462711	0.057384401	0.11416759	0.01406224	0.042286247	-14.18571376	-56.9609589	5689163	5690818	1	geo	j	j
AGAP001502	2R	-2.990521254	-0.255535107	0.116689788	0.004309752	0.007374273	0.064409891	0.060839527	0.060837097	0.07197363	0.008183336	0.009718248	68	2Rj	2Rj	15	68	83	0.197676749	0.024481856	0.007047263	0.006134869	0.011238897	0.002587264	0.065339131	0.328980321	0.007704045	0.072354488	-10.57100623	50.72367249	5690856	5692322	1	geo	j	j
AGAP001503	2R	0.458695738	4.878786696	0.064715917	0.008262001	0.004286136	0.020182681	0.040820942	0.023164882	0.03284259	0.000929078	0.019105344	628	2Rj	2Rj	357	407	764	0.084384002	0.053588084	0.002012393	0.008896609	0.030302043	0.012558964	0.050291618	0.151059873	0.006241135	0.044370525	-31.11576034	-43.84067958	5692708	5694802	1	geo	j	j
AGAP001504	2R	-1.812535301	1.295079519	0.078853317	0.002287916	0.01002523	0.037460362	0.05161428	0.039721949	0.039589884	0.005685577	0.011597765	124	2Rj	2Rj	29	112	141	0.099192149	0.019822545	0.005254642	0.008507819	0.024195353	0.001718803	0.061519559	0.25055321	0.003981906	0.052749554	13.45950211	-14.40607165	5695128	5698055	1	geo	j	j
AGAP001506	2R	2.302678169	2.032534246	0.067932556	0.007299993	0.002463366	0.042545795	0.049226047	0.041142413	0.041240821	-0.0012325	0.014650706	201	2Rj	2Rj	22	216	238	0.083409354	0.021380949	0.001873926	0.003196273	0.0417896	0.001577776	0.085636601	0.182813725	0.007323119	0.047666814	-97.78289734	31.06957331	5698131	5700330	1	geo	j	j
AGAP001507	2R	-2.266206516	5.945499411	0.05831972	0.003606825	0.003585977	0.020365284	0.043252386	0.024639603	0.024324377	0.000672619	0.016304875	686	2Rj	2Rj	317	513	830	0.051673288	0.032804011	0.001556895	0.004611649	0.059792072	0.000629526	0.070958112	0.142336023	0.005845053	0.04113407	-18.13175237	-57.13976268	5701495	5705051	1	geo	j	j
AGAP001508	2R	2.346844111	1.713802644	0.06667939	0.002322166	0.00185708	0.034745431	0.063633979	0.042995704	0.067863002	0.004466251	0.006367823	118	2Rj	2Rj	51	87	138	0.112780366	0.021247339	0.005030193	0.002986127	0.065546252	0.001141685	0.026387663	0.164968536	0.007994153	0.045342479	-49.71987454	12.8191857	5710027	5710780	1	geo	j	j
AGAP001509	2R	-2.787943197	2.503340344	0.05956584	0.003407867	0.00637273	0.033430648	0.035253584	0.03334775	0.017889396	0.002164685	0.004414095	206	2Rj	2Rj	86	156	242	0.042078531	0.005560583	0.006706806	0.007883973	0.048618597	0.008056474	0.027382233	0.219407975	0.003921245	0.041068491	-38.79432155	43.36479087	5712376	5713285	1	geo	j	j
AGAP001510	2R	-0.341526991	1.373039466	0.045845236	0.005140314	0.013706074	0.002325405	0.004596848	0.003154509	0.048253692	0.001626852	-0.000283844	70	2Rj	2Rj	19	69	88	0.112329125	0.005224539	0.000923459	0.022809896	0.039179638	0.026902768	0.002612401	0.016912266	0.019218405	0.027345833	17.10811355	-30.27863728	5715516	5716495	1	geo	j	j
AGAP001511	2R	-8.947787662	1.507151309	0.086769418	0.008304856	0.004180773	0.04605243	0.033735161	0.037787951	0.042061878	0.002668233	0.017285792	340	2Rj	2Rj	195	212	407	0.140872048	0.01793647	0.001664469	0.005353195	0.070777759	0.002645267	0.0778902	0.201548589	0.008856237	0.058616026	-90.35669644	64.16624924	5720113	5721309	1	geo	j	j
AGAP001512	2R	4.555046768	5.916165471	0.101411536	0.00445689	0.01013507	0.037279173	0.065528276	0.042868304	0.034673984	0.004318723	0.020962217	497	2Rj	2Rj	167	415	582	0.097652339	0.032545282	0.007135292	0.011288551	0.063364282	0.008014123	0.151606213	0.237199167	0.007593866	0.068488791	-95.84292238	36.48184574	5728455	5733573	1	geo	j	j
AGAP001513	2R	5.269182485	2.547626698	0.066443423	0.004863374	0.007276026	0.027053969	0.032018491	0.025224548	0.033533837	0.003720407	0.014548743	436	2Rj	2Rj	87	443	530	0.069576184	0.031894137	0.003724466	0.012766198	0.037827103	0.002254388	0.093019333	0.152370481	0.00697502	0.045600812	-3.182535149	85.94272235	5735736	5739949	1	geo	j	j
AGAP001514	2R	-5.965132111	-1.148795655	0.087839724	0.005024686	0.004659824	0.056128475	0.065631417	0.056842791	0.072727183	0.002537565	0.011418556	628	2Rj	2Rj	328	407	735	0.099413101	0.062756211	0.003067483	0.010775333	0.030212952	0.012817574	0.04834895	0.239014272	0.014402306	0.057867576	-88.01178762	54.89764116	5742048	5744240	1	geo	j	j
AGAP001515	2R	-7.679237922	3.654179623	0.077232047	0.006162821	0.004337131	0.030974766	0.036077799	0.030611185	0.026039113	0.004102407	0.00909902	488	2Rj	2Rj	226	344	570	0.120834454	0.015205187	0.003455987	0.005688916	0.041538237	-0.000469638	0.050634864	0.219761626	0.009681293	0.051814547	-103.1503318	44.40212058	5746471	5758351	1	geo	j	j
AGAP001518	2R	2.77066687	10.60002219	0.076507916	0.00282535	0.010221938	0.029903659	0.042626795	0.032420027	0.054403104	0.003038382	0.010134714	1541	2Rj	2Rj	952	889	1841	0.093362065	0.028338114	0.005928528	0.014170649	0.043982115	0.003798602	0.074926528	0.193891237	0.006138687	0.05161517	-100.0183296	60.68447968	5770469	5777527	1	geo	j	j
AGAP001519	2R	2.762573558	10.31087922	0.075760566	0.005471564	0.006684794	0.032764035	0.04443943	0.033050142	0.035395947	0.002406715	0.016822542	1502	2Rj	2Rj	280	1468	1748	0.084355162	0.033066679	0.003770208	0.007372097	0.040733279	0.003696117	0.104184562	0.186517356	0.007653717	0.052372131	-115.6273016	41.81571711	5778065	5785959	1	geo	j	j
AGAP001520	2R	3.234333521	4.558293895	0.066982264	0.003074923	0.008946491	0.010011447	0.023930379	0.011115171	0.061044702	0.002437626	0.016105083	437	2Rj	2Rj	199	318	517	0.08418029	0.052821968	0.006975702	0.010264992	0.045053025	0.020580398	0.094311922	0.091916494	0.008444687	0.046061053	-97.88656908	20.3944016	5789031	5811072	1	geo	j	j
AGAP001521	2R	-1.526949465	1.332133942	0.061172968	0.003422457	0.007378809	0.018220638	0.022611971	0.018274084	0.024848308	0.000943795	0.006885132	212	2Rj	2Rj	81	167	248	0.02396753	0.054937935	0.005654002	0.008256149	0.031971652	0.005429195	0.088537594	0.155754248	0.007857779	0.04248512	-15.44040314	29.30700245	5826876	5828938	1	geo	j	j
AGAP001522	2R	2.960987827	8.008575018	0.094755965	0.004816231	0.007236257	0.037224113	0.042705932	0.037416003	0.07345598	0.005243772	0.007437082	429	2Rj	2Rj	216	293	509	0.155753471	0.03216716	0.004523211	0.009840246	0.047664211	0.008174722	0.062609818	0.236475444	0.004915504	0.062458199	-95.02694597	40.07473182	5830073	5831722	1	geo	j	j
AGAP001523	2R	4.236778406	9.578099136	0.1143219	0.006917638	0.013462628	0.054656447	0.0655666	0.054270353	0.078877769	0.004010388	0.013699432	1437	2Rj	2Rj	794	881	1675	0.149512712	0.056360149	0.007436325	0.014028019	0.047435858	0.007435338	0.093891803	0.27603031	0.011694507	0.073758336	-117.2155142	-74.59962483	5832762	5838593	1	geo	j	j
AGAP001524	2R	7.827852443	1.5183483	0.119806058	0.00387862	0.01485689	0.033126338	0.050503918	0.035217769	0.166234508	0.008044054	0.012642951	270	2Rj	2Rj	174	143	317	0.192760173	0.11740679	0.011692904	0.023098255	0.031843202	0.003238691	0.089905415	0.18552456	0.013050124	0.074280013	-7.335193231	-29.7187658	5839349	5840548	1	geo	j	j
AGAP001525	2R	3.112512985	7.187198209	0.091065829	0.004728782	0.004585068	0.033618137	0.04111969	0.031907274	0.050377583	0.002523891	0.019005106	346	2Rj	2Rj	163	223	386	0.081458861	0.042878869	0.001538096	0.004943266	0.077821691	0.004432964	0.144466127	0.203938932	0.005262562	0.062971263	-98.91766987	34.34955111	5843402	5845206	1	geo	j	j
AGAP001526	2R	2.808584629	7.746599229	0.098603284	0.006643675	0.005695323	0.021287446	0.063048451	0.029016555	0.064648412	0.000844894	0.031559473	437	2Rj	2Rj	221	268	489	0.110552027	0.094034135	0.002759298	0.008227854	0.068036316	-0.000371409	0.117443958	0.182717145	0.007930008	0.065703259	-104.6602817	29.91078449	5845641	5847526	1	geo	j	j
AGAP001527	2R	2.729474848	10.44875515	0.08320912	0.006185393	0.009227467	0.033738742	0.038698872	0.031987914	0.045569817	0.005475385	0.016422499	1931	2Rj	2Rj	887	1398	2285	0.105619688	0.034753467	0.005052312	0.010728801	0.039618504	0.002890076	0.092488184	0.209645003	0.005626835	0.056269208	-116.1831467	42.09404612	5848235	5855575	1	geo	j	j
AGAP001528	2R	-5.369573718	-0.827014757	0.060143532	0.004444902	0.006934987	0.024987916	0.027662981	0.024872423	0.038391446	-0.000550052	0.006525646	186	2Rj	2Rj	119	96	215	0.075641227	0.028141341	0.002321466	0.007861793	0.019890086	0.003128473	0.039160383	0.189411721	0.00537187	0.041214262	-80.37521341	64.09751507	5856010	5856568	1	geo	j	j
AGAP001529	2R	-1.484610707	2.407606329	0.070371483	0.003758287	0.01174023	0.032070496	0.031988373	0.031577181	0.072665561	0.000994896	0.00382164	116	2Rj	2Rj	37	92	129	0.100791864	0.036984142	0.011417814	0.00982445	0.064152573	0.00193504	0.037098154	0.154513486	0.006980698	0.04707758	-107.897142	38.27298008	5859973	5861278	1	geo	j	j
AGAP001530	2R	2.67503536	10.29803118	0.112687394	0.007610931	0.019249005	0.045033807	0.051722562	0.044454853	0.103165492	0.006975953	0.015819272	307	2Rj	2Rj	191	164	355	0.167276723	0.05635291	0.010961915	0.017393992	0.042735101	0.002166436	0.111875293	0.238577229	0.006847281	0.072687431	-97.2393598	58.90636893	5861230	5862376	1	geo	j	j
