gene_name	chro2	tsne1	tsne2	tsne1_S	tsne2_S
AGAP002161	2R	-0.984156997	-3.644224057	6.625524514	-1.790020437
AGAP002162	2R	4.493682811	3.218177681	4.828958991	0.335142972
AGAP002163	2R	-0.30761675	-2.022895795	-1.430536444	-2.564799278
AGAP002164	2R	0.196991523	0.907790739	0.772563925	-1.267086668
AGAP002165	2R	-6.558746602	0.345394725	-2.989127411	4.045312159
AGAP002166	2R	-1.422892283	-1.857312888	3.457435652	4.411053844
AGAP002167	2R	-2.027932641	0.066443422	0.798413783	2.112955458
AGAP002168	2R	-4.566602343	-0.759819712	-2.096712246	3.026589324
AGAP002169	2R	0.947137406	-2.268942581	-0.745890503	-4.550430562
AGAP002170	2R	-1.952307295	2.907277223	0.510472722	-3.565291311
AGAP002171	2R	-0.779250732	4.368189896	9.40393883	3.915099164
AGAP002172	2R	-1.263494604	-0.894149573	-4.684420502	1.55403191
AGAP002173	2R	-5.869393746	4.868875677	1.979897524	-5.744609806
AGAP002174	2R	1.488676203	-3.149389642	2.442752916	2.207724982
AGAP002175	2R	-2.130002312	-3.307683083	-2.903334984	-0.814506153
AGAP002176	2R	0.785698412	-3.971788882	-3.493428344	-0.422438381
AGAP002177	2R	3.956608854	2.065381706	2.410420102	0.773397053
AGAP002178	2R	2.721236686	2.128730576	4.161099354	0.188209557
AGAP002181	2R	-2.067918548	-0.161383315	1.122847561	1.838453527
AGAP002182	2R	3.70334876	3.216859259	2.8273248	2.625317756
AGAP002183	2R	-2.699862066	7.151399668	5.253569779	-3.234711164
AGAP002184	2R	4.376170922	6.378420145	5.788748308	0.559980164
AGAP002185	2R	-1.72713283	-2.808037895	-1.125144747	-2.624497703
AGAP002186	2R	-1.34326556	3.805553919	1.297948938	-4.105108346
AGAP002188	2R	4.696559023	-3.028911675	-2.654614555	-2.876072013
AGAP002189	2R	-1.094770186	2.095323458	-4.11449739	-1.658238932
AGAP002190	2R	-4.617632302	-1.041608671	-2.606666757	5.41244378
AGAP002191	2R	6.648247017	-1.333372266	-2.819723336	0.517612449
AGAP002192	2R	-2.044549522	2.231662229	0.805097987	-4.099414556
AGAP002193	2R	-1.778965681	7.639780756	8.094868204	-0.996997323
AGAP002194	2R	-0.855528447	5.911302961	2.883512531	-3.681044337
AGAP002195	2R	7.32151161	0.974031262	-2.583936794	5.914376785
AGAP002196	2R	6.089581051	2.268193321	-1.822997378	-5.695807944
AGAP002197	2R	-4.400478547	-1.415667314	1.998566609	4.990084935
AGAP002198	2R	2.54628154	-3.078211109	-4.252581907	4.591479086
AGAP002199	2R	4.055593246	5.025205716	5.050414888	-0.677867221
AGAP002200	2R	1.518931201	-2.569765033	4.636370018	-1.700898712
AGAP002202	2R	3.01556449	-5.240707194	3.413126563	4.170107917
AGAP002207	2R	-1.60641549	-0.404532039	0.490821475	1.595668112
AGAP002208	2R	5.958929836	0.893071837	1.356544856	-1.425551788
AGAP002209	2R	5.84018719	0.938464196	-0.601561115	0.537806229
AGAP002210	2R	9.489119368	0.73964421	6.203193578	-1.825680182
AGAP002211	2R	-0.185540833	-0.119223187	0.13753484	-0.793654602
AGAP002212	2R	-2.827368793	1.186917881	-2.17857178	1.146248345
AGAP002214	2R	-2.726100812	9.763288891	-3.717810956	-2.124925613
AGAP002215	2R	-2.725948877	9.816102389	0.742692586	-5.881975726
AGAP002216	2R	-0.815242072	-1.911313506	-0.352014618	-3.2951165
AGAP002217	2R	3.376356413	7.367894038	4.950564809	-2.276028328
AGAP002218	2R	-0.080077993	3.582244027	0.207907675	-5.313698474
AGAP002219	2R	0.433118608	-1.005294286	-0.44911829	-0.854317316
AGAP002220	2R	-1.554281134	2.537790149	0.601677753	-3.151554114
AGAP002221	2R	-6.504940147	-0.654697925	-3.794573689	2.550299977
AGAP002222	2R	4.0408592	7.382365913	3.882956206	-3.521064001
AGAP002223	2R	-6.786013024	-0.760864722	7.857866779	4.73480405
AGAP002224	2R	7.401565562	-4.000906734	-3.899228466	6.605167622
AGAP002226	2R	4.962501961	6.408943642	6.164502994	3.851535674
AGAP002227	2R	-1.392685368	1.25403685	-0.838289374	-0.576795616
AGAP002228	2R	0.247689513	-2.193789157	0.976718666	1.933189203
AGAP002229	2R	-7.12940972	1.042798671	-1.093672211	5.146129979
AGAP002231	2R	4.031348547	8.012434091	4.985388872	-2.20111967
AGAP002232	2R	8.397568458	-0.609509614	4.667444834	4.002145307
AGAP002233	2R	8.243692613	-3.388952411	7.812074185	3.865090111
AGAP002234	2R	-2.847604253	-2.203959111	-0.090900066	2.953977311
AGAP002235	2R	-4.90816451	-1.085029014	-0.290477224	3.77520539
AGAP002236	2R	4.541113077	-1.266944669	6.582413251	-3.203970733
AGAP002238	2R	5.032159886	5.89255625	6.818313675	-2.544870145
AGAP002239	2R	-2.451310343	-1.218869681	-2.923158552	0.538414999
AGAP002240	2R	-2.48167662	0.327418944	-1.288087966	1.234345392
AGAP002241	2R	-7.046529964	0.383062481	0.95349072	6.368544064
AGAP002242	2R	-7.393298204	0.334055868	1.207480149	6.517801486
AGAP002243	2R	-2.833091896	7.133406648	3.383788108	5.704509865
AGAP002245	2R	-1.532018877	0.450040039	-1.03773784	0.384913291
AGAP002246	2R	-0.231580514	10.3057561	10.49477017	-1.359653658
AGAP002247	2R	0.799157489	0.322199687	1.607683911	0.635408059
AGAP002248	2R	-6.403717725	-2.057093549	-4.233396119	4.605222904
AGAP002250	2R	-7.339340135	4.761089384	11.28309451	-0.052574186
AGAP002251	2R	-0.95550406	3.380669428	2.32151454	-2.368974771
AGAP002253	2R	1.611170787	3.018112267	2.42023002	-0.696070093
AGAP002254	2R	-0.473420853	-2.761742189	0.605721198	1.886771834
AGAP002255	2R	-2.478726948	3.118196691	2.103328465	-0.534108606
AGAP002256	2R	-4.976470425	-0.925469093	-0.203114554	3.432907673
AGAP002257	2R	0.862637586	0.527459307	2.01920009	0.217503427
AGAP002258	2R	-5.147154427	3.37343954	2.862200793	3.084977548
AGAP002259	2R	3.574868394	1.32805258	4.78711907	-1.784139595
AGAP002260	2R	-1.863444625	-1.078176791	-2.005014029	-0.288389674
AGAP002261	2R	-0.86023918	4.773228386	3.192593144	-4.178359762
AGAP002262	2R	0.417858708	-5.238708649	3.77994003	4.688511904
AGAP002263	2R	-5.350902996	-0.979368339	2.226937371	6.096082289
AGAP002264	2R	-0.004984332	-4.357316652	-0.814714804	-4.133067964
AGAP002265	2R	7.085004875	-4.4675547	1.90216139	-4.209587371
AGAP002266	2R	-6.361424116	3.288527877	-4.004546811	-1.341727101
AGAP002268	2R	-4.887835524	-4.538937801	11.59139776	-1.583911201
AGAP002269	2R	-3.517412057	4.612532513	-0.533349088	3.724300355
AGAP002270	2R	0.413276121	-3.214128581	5.1239128	-3.282725647
AGAP002272	2R	4.528503655	6.868053264	-7.50001005	-0.879866992
AGAP002274	2R	4.755412165	7.293659296	3.084743775	6.009328207
AGAP002275	2R	-4.010994066	0.739438985	-3.004818936	0.609675363
AGAP002276	2R	-2.87387982	2.187261855	8.178417879	-1.617023048
AGAP002277	2R	1.418520292	1.902977107	1.942548324	1.343888245
AGAP002278	2R	-2.56998668	-3.414503116	-0.067223122	4.195598434
AGAP002279	2R	-4.554856339	-2.217840907	-1.153204935	3.980723131
AGAP002280	2R	-3.106112998	-2.120288437	-4.681652786	2.008177947
AGAP002281	2R	-5.265120721	4.912088653	2.799579738	6.052423966
AGAP002282	2R	0.021358751	1.402536636	-0.725047314	-1.734160089
AGAP002283	2R	0.775911464	0.126550031	-0.181498169	-3.912374164
AGAP002284	2R	-3.740934085	-1.329435446	-0.116319648	2.865543619
AGAP002285	2R	-0.503453176	0.645529128	0.211844393	-0.114629165
AGAP002286	2R	-0.384272924	0.652582801	0.468690593	-0.149032059
AGAP002287	2R	4.611616549	-3.740033256	-8.520786214	4.84085987
AGAP002288	2R	1.645549292	-2.581638342	-0.387277948	-4.440677172
AGAP002289	2R	-5.667326036	-1.983582924	-8.417196424	5.014277741
AGAP002290	2R	-2.258358276	6.780778011	8.270023291	0.381672946
AGAP002291	2R	-4.52985847	3.157044542	0.927160481	4.541751843
AGAP002292	2R	1.558612057	2.718428774	-0.757948046	-4.817201544
AGAP002293	2R	4.620608117	-1.576686424	5.2731329	-0.59864995
AGAP002294	2R	-1.415785713	-10.54532592	2.2413674	6.122160098
AGAP002296	2R	2.333581188	2.075042476	3.146073684	-0.692392875
AGAP002297	2R	4.748483429	3.984592223	4.904824239	1.708787598
AGAP002298	2R	2.080436914	5.486505935	0.951254385	3.253282165
AGAP002299	2Rb	-8.981211069	-2.40113541	2.122706977	-8.609736768
AGAP002300	2Rb	-11.21391516	-2.431341282	3.563257637	-10.19270172
AGAP002302	2Rb	4.531952357	-3.174507253	3.746414447	-8.417745146
AGAP002303	2Rb	-10.19626101	-2.437353224	3.022280446	-9.811319319
AGAP002305	2Rb	-10.50342672	-2.562221789	2.986662222	-9.805896709
AGAP002306	2Rb	3.975077869	-2.952161619	3.639210842	-8.500335016
AGAP002307	2Rb	-10.16935037	-2.037021173	3.464494759	-9.250145571
AGAP002308	2Rb	-10.77218959	-2.250602538	3.551800954	-9.667639876
AGAP002309	2Rb	-11.58766825	-2.559562941	4.170387213	-10.6312421
AGAP002310	2Rb	-11.65919138	-2.620848995	4.181866101	-10.70321331
AGAP002312	2Rb	-10.56657579	-2.63070094	2.848139375	-10.05973861
AGAP002313	2Rb	-9.346168887	-3.082953857	2.457995992	-9.814515696
AGAP002314	2Rb	-10.21431024	-2.157619704	3.137297621	-9.205484839
AGAP002315	2Rb	-10.00817445	-3.208436392	2.586368778	-9.499673496
AGAP002320	2Rb	-9.147323356	-0.96323468	3.12737916	-7.49232146
AGAP002321	2Rb	-11.68206679	-2.757036537	4.060698772	-10.76208206
AGAP002322	2Rb	-10.27238457	-2.200735941	3.195249692	-9.332594895
AGAP002323	2Rb	-10.61326414	-2.521849711	3.021486504	-9.95510731
AGAP002324	2Rb	-7.953297894	-2.960378557	-4.306655735	5.088704785
AGAP002325	2Rb	-9.167846782	-3.271742095	2.728330513	-8.724844716
AGAP002326	2Rb	-10.14446572	-1.205363271	3.58807348	-8.682929821
AGAP002327	2Rb	-9.59833048	-1.982480865	3.733855577	-9.248315029
AGAP002329	2Rb	-9.684351718	-2.887999161	2.465425182	-9.799329445
AGAP002330	2Rb	6.54818667	1.625066671	2.674673183	-3.33533092
AGAP002331	2Rb	-10.54393838	-2.101214112	3.570529416	-9.088820341
AGAP002332	2Rb	-9.744453103	-3.506226713	2.276719719	-9.389667636
AGAP002333	2Rb	-7.392515085	-3.581326255	1.663141145	-9.415092588
AGAP002334	2Rb	-10.14051374	-2.398622195	3.137147756	-9.356041844
AGAP002335	2Rb	-1.323300898	4.738059485	2.681673634	-6.152865189
AGAP002336	2Rb	-10.77146471	-1.922760724	3.800943982	-9.190380929
AGAP002337	2Rb	4.861119196	7.071686639	2.467441522	2.22581614
AGAP002338	2Rb	-3.493525354	-0.482806178	-0.307839752	1.41839216
AGAP002339	2Rb	-0.760200958	-3.548333404	-1.0243966	-3.74185303
AGAP002340	2Rb	8.862942023	1.805773163	1.510332192	-7.389891159
AGAP002341	2Rb	-7.785287586	-1.526066738	0.379499313	3.378536522
AGAP002342	2Rb	-9.792717594	-2.677004013	2.977827585	-9.850613806
AGAP002345	2Rb	4.571972922	7.116139547	-4.067482734	-1.425681246
AGAP002346	2Rb	-1.515456721	-2.054870145	-1.471582946	-0.832224968
AGAP002347	2Rb	0.095424073	-2.779191113	1.941462764	-7.880671262
AGAP002348	2Rb	-10.02258569	-2.130561162	3.318488876	-9.311412742
AGAP002349	2Rb	-7.478112718	-1.434782673	3.326958146	-9.085171702
AGAP002350	2Rb	1.31213783	3.056746242	2.404282543	-0.003523847
AGAP002351	2Rb	-10.78916897	-3.098004345	3.032666089	-10.2456049
AGAP002352	2Rb	-10.78758509	-1.669388614	3.976712091	-8.917993121
AGAP002353	2Rb	-7.313776494	-2.653460076	-1.924788826	7.347211335
AGAP002354	2Rb	-9.301905429	-3.287490933	1.927119372	-9.682286428
AGAP002355	2Rb	-9.054748978	-2.113565421	2.896166859	-8.57228279
AGAP002356	2Rb	3.943136743	3.716858541	4.414794565	1.808340975
AGAP002357	2Rb	-1.644734795	-0.320381033	2.147404268	-7.33753346
AGAP002358	2Rb	6.324126705	-0.285355733	-0.892495697	3.797631413
AGAP002359	2Rb	-10.16285205	-2.720817482	2.716905003	-9.763164363
AGAP002360	2Rb	-2.356432649	-4.149467369	1.811960596	-9.37178334
AGAP002361	2Rb	2.10285068	2.913964398	5.392559959	1.191812948
AGAP002362	2Rb	-3.999689816	-0.802943191	-0.934444259	3.08738604
AGAP002363	2Rb	-4.105244812	-0.197882226	-0.853068433	2.585112955
AGAP002364	2Rb	-10.61231969	-1.205298971	4.025290573	-8.036412654
AGAP002365	2Rb	-9.553426843	-2.554638096	2.420374093	-9.823768646
AGAP002366	2Rb	0.28574769	-2.911997236	1.993416197	-7.833790466
AGAP002367	2Rb	-10.70053794	-2.390594173	3.399167522	-9.72621361
AGAP002368	2Rb	-0.303909875	0.204464696	0.219669645	0.003312549
AGAP002369	2Rb	-9.312461231	-3.201590815	1.903020723	-9.450865329
AGAP002370	2Rb	-8.965356074	-3.738421034	1.479672057	-8.502213298
AGAP002371	2Rb	-9.48275629	-3.731848461	3.284813732	-9.005994185
AGAP002372	2Rb	-10.66075099	-2.379630059	3.236129579	-9.575116657
AGAP002374	2Rb	-5.562665514	-1.222988977	-1.227023369	-2.075891053
AGAP002375	2Rb	-1.682267728	-0.78919426	2.716242513	-8.15635837
AGAP002376	2Rb	-9.251303927	-1.722831006	2.950146734	-8.221173946
AGAP002377	2Rb	-10.24780774	-2.182289593	3.362384079	-9.328790438
AGAP002378	2Rb	-9.742921841	-3.725606376	2.411136486	-9.502015998
AGAP002379	2Rb	-10.43835011	-2.658440104	2.931633572	-10.25961749
AGAP002381	2Rb	-9.4751689	-3.562728176	2.424416752	-9.882178782
AGAP002382	2Rb	-10.41062691	-2.662281005	2.903527069	-9.995600105
AGAP002383	2Rb	-10.51028023	-2.093840939	2.737156581	-9.188392242
AGAP002384	2Rb	2.154024858	3.695418192	4.256066896	-0.565188969
AGAP002385	2Rb	3.117378991	1.819378478	-0.505991524	-4.142932585
AGAP002387	2Rb	-9.287322607	-1.083652412	2.596013299	-7.102788936
AGAP002388	2Rb	1.597574806	-2.872975286	-3.720551308	-0.93092524
AGAP002390	2Rb	2.726439	2.404083763	3.952023556	0.257470339
AGAP002391	2Rb	-9.831351958	-3.498012631	2.25070894	-9.674593523
AGAP002392	2Rb	-9.117715421	-4.206991888	3.418872724	-7.314257465
AGAP002393	2Rb	-1.566791459	4.002014328	1.562881603	-3.461893581
AGAP002394	2Rb	-8.905195207	-2.885406465	2.142633699	-8.896793699
AGAP002395	2Rb	-0.039608927	2.167748889	1.144728083	-1.455094591
AGAP002396	2Rb	-0.222775323	5.269540884	3.560023741	-3.55290472
AGAP002397	2Rb	-10.49095187	0.197735752	9.635738567	-1.378755596
AGAP002398	2Rb	-8.38961526	-1.981516622	2.182417591	-8.357117868
AGAP002399	2Rb	-0.2381253	1.974314948	2.517662179	-7.628344638
AGAP002400	2Rb	-10.16506039	-3.298406065	2.746815817	-9.852614942
AGAP002401	2Rb	2.019992871	2.145779818	-0.86779163	-4.62965632
AGAP002402	2Rb	-8.832333289	-2.523956065	1.884665391	-9.295080029
AGAP002403	2Rb	-0.781104634	4.639241437	2.895820392	-3.822004473
AGAP002404	2Rb	-10.6353195	-1.625870149	3.969760883	-8.323155499
AGAP002405	2Rb	-1.422292133	-3.011790338	1.904774246	-9.030998346
AGAP002406	2Rb	-9.21738234	-3.125935913	1.889911728	-9.278868978
AGAP002407	2Rb	-4.614810847	-1.608496147	2.802803913	-7.447379365
AGAP002408	2Rb	1.092948146	-2.299559916	-2.594702166	-1.583481153
AGAP002409	2Rb	-8.23759917	-2.318490521	2.559778383	-7.816662845
AGAP002411	2Rb	-10.60441739	-3.053725814	2.940032532	-10.30539211
AGAP002412	2Rb	-9.094745558	-3.797379901	2.177969862	-9.303736108
AGAP002413	2Rb	-2.139704015	-0.834217128	-1.48279686	0.796381738
AGAP002414	2Rb	-10.39189739	-3.283991756	2.842178662	-10.18766302
AGAP002415	2Rb	-8.467239111	-3.300897479	1.578137657	-8.789347123
AGAP002416	2Rb	-9.912046392	-3.081225417	2.663822099	-10.16168138
AGAP002417	2Rb	-7.168800828	-3.876386723	2.672444475	-10.30684436
AGAP002418	2Rb	-9.205325928	-3.952217702	4.882027561	-8.876337789
AGAP002419	2Rb	-10.44017972	0.270696044	9.529313206	-1.330638828
AGAP002420	2Rb	-6.392162669	-3.319018845	-4.558791036	6.253026426
AGAP002421	2Rb	-8.97904572	-3.314630694	1.68476679	-9.262443409
AGAP002422	2Rb	-10.09328727	-2.340819513	3.060582538	-8.676926625
AGAP002423	2Rb	-9.822193708	-3.578129787	2.558307063	-10.09851598
AGAP002424	2Rb	-10.77170158	-1.804472383	3.671761178	-8.778397497
AGAP002425	2Rb	-10.17042636	-2.402205491	3.211153656	-9.325179202
AGAP002426	2Rb	-9.828163995	-2.128946	2.331507891	-8.386370687
AGAP002427	2Rb	-10.08114634	-2.403903836	2.892212232	-8.375473064
AGAP002430	2Rb	-1.264346811	-0.187206031	0.234200155	0.76291302
AGAP002431	2Rb	-9.395963444	-3.292279147	2.02756039	-9.636441493
AGAP002432	2Rb	-10.06321175	-3.432405955	2.491396247	-9.897382558
AGAP002433	2Rb	-9.027776203	-2.514217144	2.104131012	-9.570784508
AGAP002434	2Rb	-10.68794418	-2.552028261	3.255330697	-9.849633588
AGAP002436	2Rb	-1.868294042	2.863032551	1.608733602	-9.17543057
AGAP002437	2Rb	0.743669221	0.007335463	0.910228111	0.647943693
AGAP002438	2Rb	3.910827576	4.070906574	3.767412008	1.886067887
AGAP002439	2Rb	-4.038506056	-0.162338532	-0.908877914	2.553335705
AGAP002440	2Rb	-1.225894053	1.080363364	2.792877703	-6.677768979
AGAP002441	2Rb	-10.17610787	-3.296390577	2.434316962	-9.856828256
AGAP002442	2Rb	-9.482093667	-1.521193297	3.270500888	-7.642853354
AGAP002443	2Rb	-8.17328092	-1.305885371	2.221284857	-7.91956668
AGAP002444	2Rb	-8.973024786	-3.715978226	1.318221944	-8.300976001
AGAP002445	2Rb	2.188713976	-1.121244968	-0.893277548	-2.076612041
AGAP002446	2Rb	-6.056058467	-3.542239267	-4.219200215	5.9231501
AGAP002449	2Rb	-8.47204868	-2.042196419	1.763192295	-9.366998233
AGAP002451	2Rb	-10.53591008	-1.190908404	3.962785505	-8.205800082
AGAP002453	2Rb	-9.837075501	-2.216893611	3.409128797	-9.239333951
AGAP002454	2Rb	-0.609988097	3.300305272	3.274461999	-6.903499724
AGAP002455	2Rb	-4.51242661	0.284181552	0.901109069	3.105208221
AGAP002456	2Rb	-10.24582107	-3.232231941	2.709510413	-10.18692587
AGAP002457	2Rb	-9.005802257	-3.262538816	2.10311462	-8.663123415
AGAP002458	2Rb	-7.982430977	-3.634780174	2.464131358	-9.418064055
AGAP002459	2Rb	-8.928012661	-2.115963944	2.792510838	-9.067632175
AGAP002460	2Rb	-10.29955285	-2.159637844	3.167726167	-8.934196664
AGAP002461	2Rb	-0.051582995	1.015605274	1.640988757	1.296868007
AGAP002462	2Rb	-9.429331202	-2.931604471	2.201946535	-8.947596861
AGAP002463	2Rb	-10.66084302	-2.390793036	3.356329019	-9.479071932
AGAP002464	2Rb	-1.654665678	0.092852421	1.856168597	-7.903236266
AGAP002465	2Rb	-2.905952155	0.084330283	3.196645007	-7.288354283
AGAP002466	2Rb	-3.198655971	0.094839089	-1.079956341	1.618885918
AGAP002467	2Rb	-7.145896591	-0.758364411	1.83290813	-8.615450383
AGAP002468	2Rb	-1.052575833	0.895453772	0.023563035	1.098958032
AGAP002469	2Rb	-10.40232634	-2.925149786	2.456278096	-9.851482114
AGAP002470	2Rb	-9.043783164	-1.818011574	2.998628939	-8.292686837
AGAP002471	2Rb	-9.325279134	-1.417872783	3.296617144	-7.984978798
AGAP002472	2Rb	-9.080243015	-3.329582976	1.637848417	-9.324664877
AGAP002473	2Rb	-1.260045286	2.39761142	0.10882023	-5.334549391
AGAP002475	2Rb	-9.826064993	-2.189080625	2.854366718	-9.414572508
AGAP002476	2Rb	-10.33722405	-3.41439765	2.778413528	-10.31099795
AGAP002477	2Rb	1.690961679	3.674823005	4.192125492	-7.573714436
AGAP002478	2Rb	-10.14190763	-2.280493654	2.808580849	-9.271858395
AGAP002480	2Rb	0.557677848	1.342058522	2.429053179	-0.494512233
AGAP002481	2Rb	-9.340895993	-2.104557607	3.672069341	-9.435744851
AGAP002482	2Rb	-8.703644552	-3.323139896	1.85547188	-9.072679097
AGAP002483	2Rb	-10.13941281	-2.249263597	2.883640592	-8.778753612
AGAP002484	2Rb	-9.907666672	-2.524299013	2.842907756	-9.515530431
AGAP002485	2Rb	3.553882985	-2.542958833	-2.627137327	0.122684845
AGAP002486	2Rb	1.629290264	0.352240461	3.399785938	-7.000006751
AGAP002487	2Rb	-10.35534815	-1.348946152	3.686416014	-7.989381592
AGAP002488	2Rb	0.088341495	-1.192701437	-0.500999423	-1.518230255
AGAP002491	2Rb	-9.31973935	-2.044593488	3.056811734	-8.764737054
AGAP002492	2Rb	-10.65927612	-2.494249773	3.184583444	-9.760663079
AGAP002493	2Rb	-10.4887116	-2.917138925	2.867401473	-10.06810512
AGAP002494	2Rb	-2.750432912	0.866405057	3.242271965	-6.677939187
AGAP002495	2Rb	-10.70851534	-1.909128157	3.606412053	-9.410546933
AGAP002496	2Rb	-0.228891918	1.834741034	0.454370799	-1.213463823
AGAP002497	2Rb	-10.06524853	-1.012191463	3.602432713	-7.550219717
AGAP002498	2Rb	-9.726443656	-3.682382779	2.069707803	-9.849131439
AGAP002499	2Rb	-10.18697179	-0.865838146	2.92884933	-6.551317823
AGAP002500	2Rb	-8.574995275	-2.465504749	1.883881737	-8.17743865
AGAP002501	2Rb	2.324199156	1.846131412	2.300563357	0.605581636
AGAP002503	2Rb	-8.697875165	-2.494359924	2.253399616	-8.286576946
AGAP002504	2Rb	-10.62728074	-1.351267618	4.024823144	-8.079888513
AGAP002505	2Rb	-10.56455325	-2.642652364	2.899955336	-9.858723292
AGAP002506	2Rb	-10.52780215	-1.839134762	3.694616953	-8.880064058
AGAP002507	2Rb	-10.21805579	-2.625925951	2.506701686	-9.569870314
AGAP002508	2Rb	-11.01779437	-2.423860018	3.457618112	-9.90409297
AGAP002509	2Rb	-10.33819516	-1.73207285	3.597234696	-8.382859345
AGAP002511	2Rb	-10.77773734	-2.494014864	3.284108319	-9.726036836
AGAP002512	2Rb	-10.14384975	-1.147669906	3.840081394	-8.28643838
AGAP002513	2Rb	2.588500743	2.255489779	2.748602894	0.913942408
AGAP002514	2Rb	-10.33061455	-1.283741175	3.869141836	-8.144969045
AGAP002515	2Rb	-8.703662435	-1.332476886	3.896332502	-8.094427482
AGAP002516	2Rb	-9.993635865	-2.971212134	2.864897923	-9.886704506
AGAP002517	2Rb	2.634910576	2.233876401	2.100782061	-6.975649312
AGAP002518	2Rb	-9.280780747	-3.611016739	2.588603744	-9.233010552
AGAP002520	2Rb	-9.021717254	-3.519790846	1.419025784	-8.144278803
AGAP002521	2Rb	0.471475474	-1.859476217	1.546198634	-7.556231917
AGAP002522	2Rb	-6.259339456	-1.258736753	4.118632825	-7.90082311
AGAP002523	2Rb	-11.10166728	-2.495894244	3.341077256	-10.2141165
AGAP002524	2Rb	-9.918007985	-1.005180199	3.89459308	-7.715116596
AGAP002525	2Rb	-6.686386681	0.617148285	3.207235172	3.680764424
AGAP002526	2Rb	0.057037668	-1.63502168	-0.713033451	-3.068598917
AGAP002527	2Rb	-10.02571021	-3.693817216	2.204119689	-10.19469718
AGAP002528	2Rb	-8.314654189	-2.374854712	1.974783186	-8.171759705
AGAP002529	2Rb	-9.674537891	-3.903132781	1.941294024	-9.880416807
AGAP002530	2Rb	-8.677306091	-2.236485827	1.955733508	-9.140113948
AGAP002531	2Rb	-1.782267375	-1.740478288	-2.929310432	-1.413501558
AGAP002532	2Rb	-10.06653022	-3.612442746	2.254015466	-10.0829541
